text;label
texas settle with t-mobile , sprint over merger : statement;Bullish
u.s. said to discus goldman 1mdb settlement below $ 2 billion;Bullish
$ bayry $ bayzf - bayer seek reversal of $ 86m roundup cancer verdict;Neutral
$ efx - four chinese military hacker charged in equifax breach;Neutral
$ goog $ googl - google rival want eu to investigate vacation rental;Neutral
$ hsbc - hsbc to pay $ 192m under deferred prosecution agreement;Neutral
"$ vhc : virnetx holding confirms appeal court ruling ; affirms infringement with respect to vpn-on-demand feature of.вђ¦";Neutral
6 citgo executive were released monday and placed under house arrest after being jailed in venezuela since nov. 20вђ¦;Neutral
a federal grand jury ha charged four member of the chinese people 's liberation army with hacking equifax and steaвђ¦;Neutral
a judge ha temporarily blocked new york 's new ban on broker fee paid by renter;Neutral
amazon com : seek to depose trump , esper in lawsuit over cloud computing contract # amazoncom # stockвђ¦;Neutral
amazon ha asked a federal court for permission to get testimony from president trump and defense secretary mark esвђ¦;Neutral
amazon move court seeking stay on competition commission order;Neutral
amazon move to depose trump in lawsuit over $ 10 billion 'jedi ' contract | # freezerohedge;Neutral
amazon seek testimony from trump in cloud contract appeal;Neutral
american regulator voted to impose new restriction that prohibit u carrier from using federal subsidy to buyвђ¦;Neutral
anil ambani ordered to pay $ 100 million deposit in loan fight;Neutral
appeal court toss democratsвђ™ emolument suit against trump;Neutral
attorney general william barr just announced the u.s. ha indicted 4 chinese hacker in connection with the 2017 eqвђ¦;Neutral
aurelius equity opportunity : file criminal complaint against the responsible manager ... # aurelius # stockвђ¦;Neutral
barr say heвђ™s aiming to wrap up big tech antitrust probe next year;Neutral
bayer : face lengthy roundup appeal and settlement talk continue # bayer # stock # marketscreener ...;Neutral
bayer asks california court to reverse $ 86 mln roundup cancer verdict;Neutral
berkeley , california banned gas stove in new building . here 's why some chef are not happy about it;Neutral
breaking - sec reject nyse proposal to allow company to raise capital in direct listing;Neutral
california tell property insurer not to drop policy for home in wildfire-prone area;Neutral
canada 's transportation safety board investigates crude train derailment;Neutral
cdc say no single brand is likely responsible for the outbreak of vaping lung disease;Neutral
computer programmer plead guilty to operating popular illegal streaming service site;Neutral
corrected-ex-british airway executive indicted over alleged jfk airport bribery scheme;Neutral
court : company must pay for toxic waste on idaho tribal land;Neutral
daimler , volvo win dismissal of $ 950 million cartel suit;Neutral
doj charge 4 chinese military hacker in equifax breach | # freezerohedge;Neutral
emission fight escalates a california issue ban;Neutral
eskom loses bid for higher tariff a court defers to regulator;Neutral
expedia , tripadvisor and dozen of other travel firm ask the eu to investigate google , claiming it favor it ownвђ¦;Neutral
ex-pimco ceo douglas hodge get nine month in college admission scam;Neutral
exxon say n.y. used fraud claim to score political point;Neutral
faa may overhaul plane-certification process;Neutral
faa weighs plane approval revamp;Neutral
fcc chairman call for public auction of c-band airwave;Neutral
fiat fight back : chairman reject gm 's allegation of union bribery;Neutral
former fedex manager pleads guilty in package theft scheme;Neutral
fsis issue public health alert for product produced with romaine from the salina , california , growing region;Neutral
ghana charge ex-finance minister after collapse of bank;Neutral
hunt for deadly vapes hindered by marijuana 's legal patchwork;Neutral
justice department indicts four member of china 's military for equifax hack;Neutral
live : u.s. attorney general and fbi deputy director announce cyber-related enforcement action;Neutral
microsoft : amazon file lawsuit contesting pentagon 's $ 10 billion cloud contract to micro ... # microsoft # stockвђ¦;Neutral
n.y. broker commission ban is temporarily blocked by judge;Neutral
new york sue trump administration over global entry ban;Neutral
new : student loan reform group sue education secretary betsy devos and cfpb director kathy kraningerвђ¦;Neutral
nmc health : uk 's fca looking into nmc health 's disclosure of co-chair 's stake being under ... # nmchealth # stockвђ¦;Neutral
nyse direct listing proposal rejected by sec;Neutral
plea in supreme court against trial of whatsapp payment service in india;Neutral
pmc case : supreme court put sale of hdil asset on hold;Neutral
refile -- swedbank say it is not aware of alleged violation of u.s. sanction;Neutral
russian manipulator are still abusing facebook and other platform . but politics is n't the point . via @ bopinion;Neutral
sebi mull raising penalty on rating agency in il & f case;Neutral
shopin ceo pleads guilty to two count of fraud;Neutral
social medium firm face new u.k. regulator in planned crackdown;Neutral
temple bar investment trust : tackling the illegal wildlife trade a a financial crime # templebarinvestmenttrustвђ¦;Neutral
texas settle with t-mobile , sprint over merger : statement;Neutral
the future of the u.s. wireless industry hinge on a legal battle kicking off monday in federal court;Neutral
the global warming lawsuit against the oil industry go to the appeal court;Neutral
the national transportation safety board recommended that boeing redesign part of the outer covering of all 737 nexвђ¦;Neutral
transportation department ig to audit faa pilot training requirement after boeing 737 max crash;Neutral
transportation department ig to audit faa pilot training requirement after boeing 737 max crash ...;Neutral
turkey stiffens manipulation penalty in banking overhaul;Neutral
u.s. appeal court denies apple bid for rehearing in virnetx patent case;Neutral
u.s. department of justice side with global music right;Neutral
u.s. justice department to review google 's deal for fitbit - source # stock # marketscreener;Neutral
uber urge california court to end law that give gig worker benefit;Neutral
united state district court side again with park assist on motion of patent infringement case;Neutral
update 2-vw reject anti-competitive allegation by part maker prevent;Neutral
u charge four chinese military officer over equifax hack;Neutral
washington state 's ban on flavored and thc vapes expires;Neutral
wirecard defends accounting after report of unitвђ™s delayed audit;Neutral
$ pypl - paypal 's honey acquisition make no sense . subscribe to seeking alpha for more :;Bearish
$ vir : vir biotechnolog : glaxosmithkline ( gsk ) to make $ 250 mln equity investment in the company;Bullish
"stock market live update : merger fever boost stock ; schwab , lvmh soar";Bullish
$ ahexf - adecco cleared for sale of soliant health;Neutral
$ ajx - great ajax selling stake in gaea unit;Neutral
$ alks - alkermes completes acquisition of rodin therapeutic;Neutral
$ amtd : td ameritrade to be acquired by charles schwab ( schw ) for approximately $ 26 bln in all-stock transaction;Neutral
$ bhp $ slggf $ ncmgf - bhp buy additional stake in solgold for $ 22m;Neutral
$ cb - chubb to purchase additional 15.3 % stake in huatai insurance;Neutral
$ cb : chubb to purchase additional 15.3 % of huatai insurance group company limited;Neutral
$ cbs $ via $ viab - cbs , viacom hope to close merger next week;Neutral
$ cop - conocophillips seeking sale of alaska asset - report;Neutral
$ coty - kylie cosmetic deal , potential professional beauty spin-off make coty a buy . keep reading : вђ¦;Neutral
$ dtegy $ dtegf - hungary 's 4ig call off purchase of t-systems unit;Neutral
$ ebay - ebay nears deal to sell stubhub - wsj;Neutral
$ ebay could disclose an agreement to sell stubhub to viagogo for about $ 4 billion;Neutral
$ ebay : ebay confirms deal to sell stubhub to viagogo for a purchase price of $ 4.05 billion in cash;Neutral
$ evi $ cle - evi industry to acquire commercial laundry equipment company;Neutral
$ flow $ apo - apollo near deal to buy spx flow power unit for $ 700m - bloomberg;Neutral
$ flow $ apo - spx flow confirms deal to sell part of power and energy unit to apollo global;Neutral
$ flow : spx flow confirms deal to sell substantial portion of former power and energy reportable segment to apollo ...;Neutral
$ fqvlf $ rio - first quantum pours cold water on takeover talk;Neutral
$ gatx - gatx to sell american steamship company business segment;Neutral
$ hchc : hc2 in advanced discussion for the potential divestiture of it 100 % -owned indirect subsidiary continentaвђ¦;Neutral
$ hchc : hc2 say it is in advanced discussion for the potential divestiture of it 100 % -owned indirect subsidiariesвђ¦;Neutral
$ hpq : hp : xerox ( xrx ) increase offer price for hpq to $ 24/share in cash and stock;Neutral
$ isrg - intuitive surgical acquires orpheus medical;Neutral
$ isrg ha acquired privately held orpheus medical to deepen and expand it integrated informatics platform .;Neutral
$ kkr - kkr to buy novaria group;Neutral
$ kl $ drgdf - kirkland lake gold to buy detour gold in c $ 4.9b deal;Neutral
$ kl : kirkland lake gold to acquire detour gold in c $ 4.9 bln deal;Neutral
$ mdco $ nv the medicine company enters into definitive agreement to be acquired by novartis ag for $ 9.7 billion;Neutral
$ mdco : the medicine co to be acquired by novartis ( nv ) for $ 85.00/share in cash;Neutral
$ mgi : moneygram announces that ripple ha made the final $ 20 mln investment in moneygram equity pursuant to ripple'вђ¦;Neutral
